P2,P1,E,Pch,Pdis,Demand,S_max,SolarGen,Pdumped
0.0,0.0,114.2,25.3,0.0,25.94,2.51,51.24,100000.0
0.0,0.0,134.43,19.34,0.0,25.18,2.51,44.52,100000.0
0.0,0.0,149.91,9.7,0.0,24.8,162.45,34.5,100000.0
0.0,1.59,157.67,0.0,1.45,25.18,245.24,22.14,100000.0
0.0,15.01,155.96,0.0,6.85,31.28,228.0,9.42,100000.0
0.0,29.18,147.9,0.0,8.61,38.15,0.0,0.36,100000.0
0.0,29.52,137.77,0.0,7.49,37.01,77.53,0.0,100000.0
0.0,26.45,128.96,0.0,6.35,32.81,698.58,0.0,100000.0
0.0,22.33,121.49,0.0,5.52,27.85,217.79,0.0,100000.0
0.0,18.01,115.0,0.0,4.88,22.89,699.38,0.0,100000.0
0.0,15.66,109.25,0.0,4.56,20.22,77.71,0.0,100000.0
0.0,14.63,103.89,0.0,4.45,19.08,1.59,0.0,100000.0
0.0,13.9,98.66,0.0,4.42,18.31,224.95,0.0,100000.0
0.0,13.12,93.46,0.0,4.43,17.55,0.0,0.0,100000.0
0.0,12.97,88.26,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.87,0.0,4.8,17.55,0.0,0.0,100000.0
0.0,14.98,77.22,0.0,5.62,20.6,851.53,0.0,100000.0
0.0,15.1,70.61,0.0,6.35,22.89,0.0,1.44,100000.0
0.0,8.81,63.13,0.0,5.36,26.24,224.42,12.06,100000.0
0.0,1.26,56.82,0.0,1.19,27.47,214.08,25.02,100000.0
0.0,0.0,55.42,9.05,0.0,27.85,851.44,36.9,100000.0
0.0,0.0,62.66,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.17,22.2,0.0,29.76,213.97,51.96,100000.0
0.0,0.0,93.93,25.33,0.0,28.61,1.58,53.94,100000.0
0.0,0.0,114.19,25.3,0.0,25.94,225.46,51.24,100000.0
0.0,0.0,134.43,19.34,0.0,25.18,168.23,44.52,100000.0
0.0,0.0,149.91,9.7,0.0,24.8,871.46,34.5,100000.0
0.0,1.59,157.67,0.0,1.45,25.18,224.47,22.14,100000.0
0.0,15.01,155.96,0.0,6.85,31.28,851.45,9.42,100000.0
0.0,29.18,147.9,0.0,8.61,38.15,699.83,0.36,100000.0
0.0,29.52,137.77,0.0,7.49,37.01,245.2,0.0,100000.0
0.0,26.45,128.96,0.0,6.35,32.81,700.03,0.0,100000.0
0.0,22.33,121.49,0.0,5.52,27.85,172.28,0.0,100000.0
0.0,18.01,115.0,0.0,4.88,22.89,0.0,0.0,100000.0
0.0,15.66,109.25,0.0,4.56,20.22,162.47,0.0,100000.0
0.0,14.63,103.89,0.0,4.45,19.08,77.66,0.0,100000.0
0.0,13.9,98.66,0.0,4.42,18.31,0.0,0.0,100000.0
0.0,13.12,93.46,0.0,4.43,17.55,0.0,0.0,100000.0
0.0,12.97,88.26,0.0,4.58,17.55,224.38,0.0,100000.0
0.0,12.75,82.87,0.0,4.8,17.55,0.0,0.0,100000.0
0.0,14.98,77.22,0.0,5.62,20.6,162.45,0.0,100000.0
0.0,15.1,70.61,0.0,6.35,22.89,162.8,1.44,100000.0
0.0,8.81,63.13,0.0,5.36,26.24,0.0,12.06,100000.0
0.0,1.26,56.82,0.0,1.19,27.47,324.18,25.02,100000.0
0.0,0.0,55.42,9.05,0.0,27.85,225.49,36.9,100000.0
0.0,0.0,62.66,16.88,0.0,29.38,172.28,46.26,100000.0
0.0,0.0,76.17,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.93,25.33,0.0,28.61,225.22,53.94,100000.0
0.0,0.0,114.19,25.3,0.0,25.94,871.44,51.24,100000.0
0.0,0.0,134.43,19.34,0.0,25.18,245.12,44.52,100000.0
0.0,0.0,149.9,9.7,0.0,24.8,0.0,34.5,100000.0
0.0,1.59,157.67,0.0,1.45,25.18,225.3,22.14,100000.0
0.0,15.01,155.96,0.0,6.85,31.28,227.96,9.42,100000.0
0.0,29.18,147.9,0.0,8.61,38.15,245.22,0.36,100000.0
0.0,29.52,137.77,0.0,7.49,37.01,699.18,0.0,100000.0
0.0,26.45,128.96,0.0,6.35,32.81,77.73,0.0,100000.0
0.0,22.33,121.49,0.0,5.52,27.85,871.31,0.0,100000.0
0.0,18.01,115.0,0.0,4.88,22.89,214.03,0.0,100000.0
0.0,15.66,109.25,0.0,4.56,20.22,227.82,0.0,100000.0
0.0,14.63,103.89,0.0,4.45,19.08,2.51,0.0,100000.0
0.0,13.9,98.66,0.0,4.42,18.31,0.0,0.0,100000.0
0.0,13.12,93.46,0.0,4.43,17.55,0.0,0.0,100000.0
0.0,12.97,88.26,0.0,4.58,17.55,172.23,0.0,100000.0
0.0,12.75,82.87,0.0,4.8,17.55,168.23,0.0,100000.0
0.0,14.98,77.22,0.0,5.62,20.6,162.45,0.0,100000.0
0.0,15.1,70.61,0.0,6.35,22.89,0.0,1.44,100000.0
0.0,8.81,63.13,0.0,5.37,26.24,245.16,12.06,100000.0
0.0,1.26,56.82,0.0,1.19,27.47,193.16,25.02,100000.0
0.0,0.0,55.42,9.05,0.0,27.85,324.19,36.9,100000.0
0.0,0.0,62.66,16.88,0.0,29.38,77.61,46.26,100000.0
0.0,0.0,76.17,22.2,0.0,29.76,224.44,51.96,100000.0
0.0,0.0,93.93,25.33,0.0,28.61,172.24,53.94,100000.0
0.0,0.0,114.19,25.3,0.0,25.94,225.36,51.24,100000.0
0.0,0.0,134.43,19.34,0.0,25.18,168.22,44.52,100000.0
0.0,0.0,149.9,9.7,0.0,24.8,699.71,34.5,100000.0
0.0,1.59,157.67,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.01,155.96,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.18,147.9,0.0,8.61,38.15,871.39,0.36,100000.0
0.0,29.52,137.77,0.0,7.49,37.01,1.59,0.0,100000.0
0.0,26.45,128.96,0.0,6.35,32.81,0.0,0.0,100000.0
0.0,22.33,121.49,0.0,5.52,27.85,871.48,0.0,100000.0
0.0,18.01,114.99,0.0,4.88,22.89,0.0,0.0,100000.0
0.0,15.66,109.25,0.0,4.56,20.22,172.25,0.0,100000.0
0.0,14.63,103.89,0.0,4.45,19.08,2.51,0.0,100000.0
0.0,13.9,98.65,0.0,4.42,18.31,227.9,0.0,100000.0
0.0,13.12,93.46,0.0,4.43,17.55,0.0,0.0,100000.0
0.0,12.97,88.25,0.0,4.58,17.55,168.22,0.0,100000.0
0.0,12.75,82.87,0.0,4.8,17.55,227.8,0.0,100000.0
0.0,14.98,77.22,0.0,5.62,20.6,851.44,0.0,100000.0
0.0,15.1,70.61,0.0,6.35,22.89,224.42,1.44,100000.0
0.0,8.81,63.13,0.0,5.37,26.24,2.51,12.06,100000.0
0.0,1.26,56.82,0.0,1.19,27.47,2.51,25.02,100000.0
0.0,0.0,55.42,9.05,0.0,27.85,0.0,36.9,100000.0
0.0,0.0,62.66,16.88,0.0,29.38,324.33,46.26,100000.0
0.0,0.0,76.17,22.2,0.0,29.76,168.63,51.96,100000.0
0.0,0.0,93.93,25.33,0.0,28.61,0.0,53.94,100000.0
0.0,0.0,114.19,25.3,0.0,25.94,699.88,51.24,100000.0
0.0,0.0,134.43,19.34,0.0,25.18,699.67,44.52,100000.0
0.0,0.0,149.9,9.7,0.0,24.8,870.88,34.5,100000.0
0.0,1.59,157.66,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.01,155.95,0.0,6.85,31.28,699.89,9.42,100000.0
0.0,29.18,147.9,0.0,8.61,38.15,699.84,0.36,100000.0
0.0,29.52,137.77,0.0,7.49,37.01,699.96,0.0,100000.0
0.0,26.45,128.96,0.0,6.35,32.81,498.58,0.0,100000.0
0.0,22.33,121.48,0.0,5.52,27.85,193.18,0.0,100000.0
0.0,18.01,114.99,0.0,4.88,22.89,227.94,0.0,100000.0
0.0,15.66,109.25,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.88,0.0,4.45,19.08,224.55,0.0,100000.0
0.0,13.9,98.65,0.0,4.42,18.31,168.22,0.0,100000.0
0.0,13.12,93.46,0.0,4.43,17.55,0.0,0.0,100000.0
0.0,12.97,88.25,0.0,4.58,17.55,214.0,0.0,100000.0
0.0,12.75,82.87,0.0,4.8,17.55,915.54,0.0,100000.0
0.0,14.98,77.22,0.0,5.62,20.6,2.51,0.0,100000.0
0.0,15.1,70.6,0.0,6.35,22.89,0.0,1.44,100000.0
0.0,8.81,63.13,0.0,5.37,26.24,0.0,12.06,100000.0
0.0,1.26,56.82,0.0,1.19,27.47,224.43,25.02,100000.0
0.0,0.0,55.42,9.05,0.0,27.85,162.46,36.9,100000.0
0.0,0.0,62.66,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.17,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.93,25.33,0.0,28.61,871.43,53.94,100000.0
0.0,0.0,114.19,25.3,0.0,25.94,172.23,51.24,100000.0
0.0,0.0,134.43,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.9,9.7,0.0,24.8,245.23,34.5,100000.0
0.0,1.59,157.66,0.0,1.45,25.18,193.15,22.14,100000.0
0.0,15.01,155.95,0.0,6.85,31.28,172.27,9.42,100000.0
0.0,29.18,147.9,0.0,8.61,38.15,699.59,0.36,100000.0
0.0,29.52,137.77,0.0,7.49,37.01,498.77,0.0,100000.0
0.0,26.45,128.96,0.0,6.35,32.81,0.0,0.0,100000.0
0.0,22.33,121.48,0.0,5.52,27.85,0.0,0.0,100000.0
0.0,18.01,114.99,0.0,4.88,22.89,0.0,0.0,100000.0
0.0,15.66,109.25,0.0,4.56,20.22,0.0,0.0,100000.0
0.0,14.63,103.88,0.0,4.45,19.08,193.16,0.0,100000.0
0.0,13.9,98.65,0.0,4.42,18.31,162.65,0.0,100000.0
0.0,13.12,93.46,0.0,4.43,17.55,851.5,0.0,100000.0
0.0,12.97,88.25,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.87,0.0,4.8,17.55,224.41,0.0,100000.0
0.0,14.98,77.21,0.0,5.62,20.6,324.31,0.0,100000.0
0.0,15.1,70.6,0.0,6.35,22.89,498.2,1.44,100000.0
0.0,8.81,63.13,0.0,5.37,26.24,851.32,12.06,100000.0
0.0,1.26,56.82,0.0,1.19,27.47,848.66,25.02,100000.0
0.0,0.0,55.42,9.05,0.0,27.85,0.0,36.9,100000.0
0.0,0.0,62.66,16.88,0.0,29.38,498.73,46.26,100000.0
0.0,0.0,76.16,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.93,25.33,0.0,28.61,871.51,53.94,100000.0
0.0,0.0,114.19,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.43,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.9,9.7,0.0,24.8,0.0,34.5,100000.0
0.0,1.59,157.66,0.0,1.45,25.18,224.52,22.14,100000.0
0.0,15.01,155.95,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.18,147.89,0.0,8.61,38.15,871.49,0.36,100000.0
0.0,29.52,137.77,0.0,7.49,37.01,193.18,0.0,100000.0
0.0,26.45,128.96,0.0,6.35,32.81,0.0,0.0,100000.0
0.0,22.33,121.48,0.0,5.52,27.85,168.95,0.0,100000.0
0.0,18.01,114.99,0.0,4.88,22.89,2.51,0.0,100000.0
0.0,15.66,109.25,0.0,4.56,20.22,851.48,0.0,100000.0
0.0,14.63,103.88,0.0,4.45,19.08,0.0,0.0,100000.0
0.0,13.9,98.65,0.0,4.42,18.31,2.51,0.0,100000.0
0.0,13.12,93.46,0.0,4.42,17.55,0.0,0.0,100000.0
0.0,12.97,88.25,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.86,0.0,4.8,17.55,0.0,0.0,100000.0
0.0,14.98,77.21,0.0,5.62,20.6,2.51,0.0,100000.0
0.0,15.1,70.6,0.0,6.35,22.89,168.22,1.44,100000.0
0.0,8.81,63.13,0.0,5.37,26.24,168.22,12.06,100000.0
0.0,1.26,56.81,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.42,9.05,0.0,27.85,168.24,36.9,100000.0
0.0,0.0,62.66,16.88,0.0,29.38,227.79,46.26,100000.0
0.0,0.0,76.16,22.2,0.0,29.76,162.45,51.96,100000.0
0.0,0.0,93.93,25.33,0.0,28.61,228.38,53.94,100000.0
0.0,0.0,114.19,25.3,0.0,25.94,172.26,51.24,100000.0
0.0,0.0,134.43,19.34,0.0,25.18,168.24,44.52,100000.0
0.0,0.0,149.9,9.7,0.0,24.8,324.39,34.5,100000.0
0.0,1.59,157.66,0.0,1.45,25.18,213.97,22.14,100000.0
0.0,15.01,155.95,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.18,147.89,0.0,8.61,38.15,227.91,0.36,100000.0
0.0,29.52,137.77,0.0,7.49,37.01,2.51,0.0,100000.0
0.0,26.45,128.96,0.0,6.35,32.81,0.0,0.0,100000.0
0.0,22.33,121.48,0.0,5.52,27.85,0.0,0.0,100000.0
0.0,18.01,114.99,0.0,4.88,22.89,225.49,0.0,100000.0
0.0,15.66,109.25,0.0,4.56,20.22,214.06,0.0,100000.0
0.0,14.63,103.88,0.0,4.45,19.08,0.0,0.0,100000.0
0.0,13.9,98.65,0.0,4.42,18.31,172.28,0.0,100000.0
0.0,13.12,93.46,0.0,4.43,17.55,0.0,0.0,100000.0
0.0,12.97,88.25,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.86,0.0,4.8,17.55,224.37,0.0,100000.0
0.0,14.98,77.21,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.1,70.6,0.0,6.35,22.89,225.22,1.44,100000.0
0.0,8.81,63.13,0.0,5.37,26.24,871.45,12.06,100000.0
0.0,1.26,56.81,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.41,9.05,0.0,27.85,245.19,36.9,100000.0
0.0,0.0,62.66,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.16,22.2,0.0,29.76,168.22,51.96,100000.0
0.0,0.0,93.93,25.33,0.0,28.61,193.12,53.94,100000.0
0.0,0.0,114.19,25.3,0.0,25.94,1.58,51.24,100000.0
0.0,0.0,134.43,19.34,0.0,25.18,168.22,44.52,100000.0
0.0,0.0,149.9,9.7,0.0,24.8,699.8,34.5,100000.0
0.0,1.59,157.66,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.01,155.95,0.0,6.85,31.28,213.96,9.42,100000.0
0.0,29.18,147.89,0.0,8.61,38.15,0.0,0.36,100000.0
0.0,29.52,137.76,0.0,7.49,37.01,225.44,0.0,100000.0
0.0,26.45,128.96,0.0,6.35,32.81,1.59,0.0,100000.0
0.0,22.33,121.48,0.0,5.52,27.85,214.02,0.0,100000.0
0.0,18.01,114.99,0.0,4.88,22.89,699.21,0.0,100000.0
0.0,15.66,109.25,0.0,4.56,20.22,851.38,0.0,100000.0
0.0,14.63,103.88,0.0,4.45,19.08,871.42,0.0,100000.0
0.0,13.9,98.65,0.0,4.42,18.31,0.0,0.0,100000.0
0.0,13.12,93.46,0.0,4.43,17.55,0.0,0.0,100000.0
0.0,12.97,88.25,0.0,4.58,17.55,851.49,0.0,100000.0
0.0,12.75,82.86,0.0,4.8,17.55,0.0,0.0,100000.0
0.0,14.98,77.21,0.0,5.62,20.6,2.51,0.0,100000.0
0.0,15.1,70.6,0.0,6.35,22.89,77.58,1.44,100000.0
0.0,8.81,63.12,0.0,5.37,26.24,0.0,12.06,100000.0
0.0,1.26,56.81,0.0,1.19,27.47,498.78,25.02,100000.0
0.0,0.0,55.41,9.05,0.0,27.85,172.26,36.9,100000.0
0.0,0.0,62.65,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.16,22.2,0.0,29.76,224.47,51.96,100000.0
0.0,0.0,93.92,25.33,0.0,28.61,225.49,53.94,100000.0
0.0,0.0,114.19,25.3,0.0,25.94,224.38,51.24,100000.0
0.0,0.0,134.42,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.9,9.7,0.0,24.8,0.0,34.5,100000.0
0.0,1.59,157.66,0.0,1.45,25.18,498.92,22.14,100000.0
0.0,15.01,155.95,0.0,6.85,31.28,699.8,9.42,100000.0
0.0,29.18,147.89,0.0,8.61,38.15,245.24,0.36,100000.0
0.0,29.52,137.76,0.0,7.49,37.01,77.72,0.0,100000.0
0.0,26.45,128.96,0.0,6.35,32.81,498.8,0.0,100000.0
0.0,22.33,121.48,0.0,5.52,27.85,0.0,0.0,100000.0
0.0,18.01,114.99,0.0,4.88,22.89,162.51,0.0,100000.0
0.0,15.66,109.25,0.0,4.56,20.22,851.48,0.0,100000.0
0.0,14.63,103.88,0.0,4.45,19.08,193.1,0.0,100000.0
0.0,13.9,98.65,0.0,4.42,18.31,0.0,0.0,100000.0
0.0,13.12,93.45,0.0,4.43,17.55,168.22,0.0,100000.0
0.0,12.97,88.25,0.0,4.58,17.55,2.51,0.0,100000.0
0.0,12.75,82.86,0.0,4.8,17.55,77.53,0.0,100000.0
0.0,14.98,77.21,0.0,5.62,20.6,1.58,0.0,100000.0
0.0,15.1,70.6,0.0,6.35,22.89,2.51,1.44,100000.0
0.0,8.81,63.12,0.0,5.37,26.24,71.26,12.06,100000.0
0.0,1.26,56.81,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.41,9.05,0.0,27.85,193.18,36.9,100000.0
0.0,0.0,62.65,16.88,0.0,29.38,498.74,46.26,100000.0
0.0,0.0,76.16,22.2,0.0,29.76,699.96,51.96,100000.0
0.0,0.0,93.92,25.33,0.0,28.61,0.0,53.94,100000.0
0.0,0.0,114.19,25.3,0.0,25.94,498.87,51.24,100000.0
0.0,0.0,134.42,19.34,0.0,25.18,324.35,44.52,100000.0
0.0,0.0,149.9,9.7,0.0,24.8,77.56,34.5,100000.0
0.0,1.59,157.66,0.0,1.45,25.18,245.16,22.14,100000.0
0.0,15.01,155.95,0.0,6.85,31.28,1.59,9.42,100000.0
0.0,29.18,147.89,0.0,8.61,38.15,698.64,0.36,100000.0
0.0,29.52,137.76,0.0,7.49,37.01,0.0,0.0,100000.0
0.0,26.45,128.95,0.0,6.35,32.81,871.09,0.0,100000.0
0.0,22.33,121.48,0.0,5.52,27.85,0.0,0.0,100000.0
0.0,18.01,114.99,0.0,4.88,22.89,193.1,0.0,100000.0
0.0,15.66,109.24,0.0,4.56,20.22,213.97,0.0,100000.0
0.0,14.63,103.88,0.0,4.45,19.08,0.0,0.0,100000.0
0.0,13.9,98.65,0.0,4.42,18.31,498.84,0.0,100000.0
0.0,13.12,93.45,0.0,4.42,17.55,871.14,0.0,100000.0
0.0,12.97,88.25,0.0,4.58,17.55,227.72,0.0,100000.0
0.0,12.75,82.86,0.0,4.8,17.55,0.0,0.0,100000.0
0.0,14.98,77.21,0.0,5.62,20.6,498.92,0.0,100000.0
0.0,15.1,70.6,0.0,6.35,22.89,0.0,1.44,100000.0
0.0,8.81,63.12,0.0,5.37,26.24,0.0,12.06,100000.0
0.0,1.26,56.81,0.0,1.19,27.47,2.51,25.02,100000.0
0.0,0.0,55.41,9.05,0.0,27.85,699.95,36.9,100000.0
0.0,0.0,62.65,16.88,0.0,29.38,851.44,46.26,100000.0
0.0,0.0,76.16,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.92,25.33,0.0,28.61,213.97,53.94,100000.0
0.0,0.0,114.18,25.3,0.0,25.94,324.38,51.24,100000.0
0.0,0.0,134.42,19.34,0.0,25.18,193.12,44.52,100000.0
0.0,0.0,149.9,9.7,0.0,24.8,0.0,34.5,100000.0
0.0,1.59,157.66,0.0,1.45,25.18,324.16,22.14,100000.0
0.0,15.01,155.95,0.0,6.85,31.28,498.74,9.42,100000.0
0.0,29.18,147.89,0.0,8.61,38.15,193.11,0.36,100000.0
0.0,29.52,137.76,0.0,7.49,37.01,227.95,0.0,100000.0
0.0,26.45,128.95,0.0,6.35,32.81,0.0,0.0,100000.0
0.0,22.33,121.48,0.0,5.52,27.85,0.0,0.0,100000.0
0.0,18.01,114.99,0.0,4.88,22.89,245.18,0.0,100000.0
0.0,15.66,109.24,0.0,4.56,20.22,193.14,0.0,100000.0
0.0,14.63,103.88,0.0,4.45,19.08,851.5,0.0,100000.0
0.0,13.9,98.65,0.0,4.42,18.31,851.53,0.0,100000.0
0.0,13.12,93.45,0.0,4.42,17.55,0.0,0.0,100000.0
0.0,12.97,88.25,0.0,4.58,17.55,193.14,0.0,100000.0
0.0,12.75,82.86,0.0,4.8,17.55,324.41,0.0,100000.0
0.0,14.98,77.21,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.1,70.6,0.0,6.35,22.89,0.0,1.44,100000.0
0.0,8.81,63.12,0.0,5.37,26.24,1.59,12.06,100000.0
0.0,1.26,56.81,0.0,1.19,27.47,0.0,25.02,100000.0
0.0,0.0,55.41,9.05,0.0,27.85,1.59,36.9,100000.0
0.0,0.0,62.65,16.88,0.0,29.38,699.67,46.26,100000.0
0.0,0.0,76.16,22.2,0.0,29.76,1.58,51.96,100000.0
0.0,0.0,93.92,25.33,0.0,28.61,76.74,53.94,100000.0
0.0,0.0,114.18,25.3,0.0,25.94,0.0,51.24,100000.0
0.0,0.0,134.42,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.89,9.7,0.0,24.8,229.12,34.5,100000.0
0.0,1.59,157.66,0.0,1.45,25.18,1.58,22.14,100000.0
0.0,15.01,155.95,0.0,6.85,31.28,699.84,9.42,100000.0
0.0,29.18,147.89,0.0,8.61,38.15,498.77,0.36,100000.0
0.0,29.52,137.76,0.0,7.49,37.01,0.0,0.0,100000.0
0.0,26.45,128.95,0.0,6.35,32.81,0.0,0.0,100000.0
0.0,22.33,121.48,0.0,5.52,27.85,329.19,0.0,100000.0
0.0,18.01,114.99,0.0,4.88,22.89,193.16,0.0,100000.0
0.0,15.66,109.24,0.0,4.56,20.22,699.95,0.0,100000.0
0.0,14.63,103.88,0.0,4.45,19.08,0.0,0.0,100000.0
0.0,13.9,98.65,0.0,4.42,18.31,0.0,0.0,100000.0
0.0,13.12,93.45,0.0,4.42,17.55,0.0,0.0,100000.0
0.0,12.97,88.25,0.0,4.58,17.55,699.9,0.0,100000.0
0.0,12.75,82.86,0.0,4.8,17.55,1.58,0.0,100000.0
0.0,14.98,77.21,0.0,5.62,20.6,851.31,0.0,100000.0
0.0,15.1,70.6,0.0,6.35,22.89,77.57,1.44,100000.0
0.0,8.81,63.12,0.0,5.37,26.24,245.12,12.06,100000.0
0.0,1.26,56.81,0.0,1.19,27.47,213.97,25.02,100000.0
0.0,0.0,55.41,9.05,0.0,27.85,193.13,36.9,100000.0
0.0,0.0,62.65,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.16,22.2,0.0,29.76,245.14,51.96,100000.0
0.0,0.0,93.92,25.33,0.0,28.61,224.44,53.94,100000.0
0.0,0.0,114.18,25.3,0.0,25.94,850.93,51.24,100000.0
0.0,0.0,134.42,19.34,0.0,25.18,0.0,44.52,100000.0
0.0,0.0,149.89,9.7,0.0,24.8,2.51,34.5,100000.0
0.0,1.59,157.66,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.01,155.94,0.0,6.85,31.28,1.59,9.42,100000.0
0.0,29.18,147.89,0.0,8.61,38.15,1.59,0.36,100000.0
0.0,29.52,137.76,0.0,7.49,37.01,0.0,0.0,100000.0
0.0,26.45,128.95,0.0,6.35,32.81,214.04,0.0,100000.0
0.0,22.33,121.47,0.0,5.52,27.85,0.0,0.0,100000.0
0.0,18.01,114.98,0.0,4.88,22.89,0.0,0.0,100000.0
0.0,15.66,109.24,0.0,4.56,20.22,225.27,0.0,100000.0
0.0,14.63,103.88,0.0,4.45,19.08,0.0,0.0,100000.0
0.0,13.9,98.65,0.0,4.42,18.31,1.58,0.0,100000.0
0.0,13.12,93.45,0.0,4.43,17.55,224.45,0.0,100000.0
0.0,12.97,88.25,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.86,0.0,4.8,17.55,848.15,0.0,100000.0
0.0,14.98,77.21,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.1,70.6,0.0,6.35,22.89,0.0,1.44,100000.0
0.0,8.81,63.12,0.0,5.37,26.24,168.23,12.06,100000.0
0.0,1.26,56.81,0.0,1.19,27.47,172.24,25.02,100000.0
0.0,0.0,55.41,9.05,0.0,27.85,871.39,36.9,100000.0
0.0,0.0,62.65,16.88,0.0,29.38,0.0,46.26,100000.0
0.0,0.0,76.16,22.2,0.0,29.76,0.0,51.96,100000.0
0.0,0.0,93.92,25.33,0.0,28.61,0.0,53.94,100000.0
0.0,0.0,114.18,25.3,0.0,25.94,498.62,51.24,100000.0
0.0,0.0,134.42,19.34,0.0,25.18,193.13,44.52,100000.0
0.0,0.0,149.89,9.7,0.0,24.8,224.39,34.5,100000.0
0.0,1.58,157.65,0.0,1.45,25.18,0.0,22.14,100000.0
0.0,15.01,155.94,0.0,6.85,31.28,0.0,9.42,100000.0
0.0,29.18,147.89,0.0,8.61,38.15,227.69,0.36,100000.0
0.0,29.52,137.76,0.0,7.49,37.01,225.26,0.0,100000.0
0.0,26.45,128.95,0.0,6.35,32.81,193.1,0.0,100000.0
0.0,22.33,121.47,0.0,5.52,27.85,0.0,0.0,100000.0
0.0,18.01,114.98,0.0,4.88,22.89,0.0,0.0,100000.0
0.0,15.66,109.24,0.0,4.56,20.22,224.55,0.0,100000.0
0.0,14.63,103.88,0.0,4.45,19.08,0.0,0.0,100000.0
0.0,13.9,98.64,0.0,4.42,18.31,0.0,0.0,100000.0
0.0,13.12,93.45,0.0,4.42,17.55,0.0,0.0,100000.0
0.0,12.97,88.24,0.0,4.58,17.55,1.58,0.0,100000.0
0.0,12.75,82.86,0.0,4.8,17.55,168.23,0.0,100000.0
0.0,14.98,77.21,0.0,5.62,20.6,0.0,0.0,100000.0
0.0,15.1,70.6,0.0,6.35,22.89,0.0,1.44,100000.0
0.0,8.81,63.12,0.0,5.37,26.24,0.0,12.06,100000.0
0.0,1.26,56.81,0.0,1.19,27.47,227.9,25.02,100000.0
0.0,0.0,55.41,9.05,0.0,27.85,168.22,36.9,100000.0
0.0,0.0,62.65,16.88,0.0,29.38,699.94,46.26,100000.0
0.0,0.0,76.16,22.2,0.0,29.76,871.53,51.96,100000.0
0.0,0.0,93.92,25.33,0.0,28.61,0.0,53.94,100000.0
0.0,0.0,114.18,25.3,0.0,25.94,162.56,51.24,100000.0
0.0,0.0,134.42,19.34,0.0,25.18,168.32,44.52,100000.0
0.0,0.0,149.89,9.7,0.0,24.8,228.01,34.5,100000.0
0.0,1.58,157.65,0.0,1.45,25.18,214.06,22.14,100000.0
0.0,15.01,155.94,0.0,6.85,31.28,168.22,9.42,100000.0
0.0,29.18,147.88,0.0,8.61,38.15,0.0,0.36,100000.0
0.0,29.52,137.76,0.0,7.49,37.01,871.38,0.0,100000.0
0.0,26.45,128.95,0.0,6.35,32.81,871.31,0.0,100000.0
0.0,22.33,121.47,0.0,5.52,27.85,324.23,0.0,100000.0
0.0,18.01,114.98,0.0,4.88,22.89,225.37,0.0,100000.0
0.0,15.66,109.24,0.0,4.56,20.22,174.01,0.0,100000.0
0.0,14.63,103.87,0.0,4.45,19.08,172.23,0.0,100000.0
0.0,13.9,98.64,0.0,4.42,18.31,225.42,0.0,100000.0
0.0,13.12,93.45,0.0,4.43,17.55,227.75,0.0,100000.0
0.0,12.97,88.24,0.0,4.58,17.55,0.0,0.0,100000.0
0.0,12.75,82.86,0.0,4.8,17.55,0.0,0.0,100000.0
0.0,14.98,77.21,0.0,5.62,20.6,224.86,0.0,100000.0
